   162035	2020-07-01 02:09:38	1	3	1	0
   163021	2020-07-01 02:09:42	1	3	1	0
   162358	2020-07-01 02:17:28	1	3	1	0
   169115	2020-07-01 02:17:30	1	3	1	0
   163021	2020-07-01 03:08:01	1	2	1	0
   162035	2020-07-01 03:08:03	1	2	1	0
   162358	2020-07-01 03:09:59	1	2	1	0
   169115	2020-07-01 03:10:05	1	2	1	0
   170189	2020-07-01 03:43:42	1	3	1	0
   170189	2020-07-01 04:15:11	1	2	1	0
   169115	2020-07-01 05:00:07	1	1	1	0
   161256	2020-07-01 05:11:00	1	0	1	0
   164835	2020-07-01 05:27:29	1	0	1	0
   171834	2020-07-01 05:31:21	1	0	1	0
   161713	2020-07-01 05:31:29	1	0	1	0
   168401	2020-07-01 05:32:16	1	0	1	0
   168972	2020-07-01 05:34:28	1	0	1	0
   164984	2020-07-01 05:38:04	1	0	1	0
   170206	2020-07-01 05:38:09	1	0	1	0
   161257	2020-07-01 05:42:19	1	0	1	0
   163642	2020-07-01 05:42:24	1	0	1	0
   161704	2020-07-01 05:42:28	1	0	1	0
   164979	2020-07-01 05:47:12	1	0	1	0
   162089	2020-07-01 05:47:17	1	0	1	0
   163957	2020-07-01 05:47:37	1	0	1	0
   163205	2020-07-01 05:47:40	1	0	1	0
   168612	2020-07-01 05:47:47	1	0	1	0
   168163	2020-07-01 05:48:32	1	0	1	0
   171882	2020-07-01 05:48:35	1	0	1	0
   171885	2020-07-01 05:48:38	1	0	1	0
   161701	2020-07-01 05:49:42	1	0	1	0
   168610	2020-07-01 05:49:45	1	0	1	0
   161917	2020-07-01 05:50:17	1	0	1	0
   165381	2020-07-01 05:50:55	1	0	1	0
   167996	2020-07-01 05:51:14	1	0	1	0
   169684	2020-07-01 05:51:20	1	0	1	0
   171867	2020-07-01 05:51:25	1	0	1	0
   167994	2020-07-01 05:51:30	1	0	1	0
   167469	2020-07-01 05:51:37	1	0	1	0
   170196	2020-07-01 05:54:29	1	0	1	0
   171866	2020-07-01 05:54:35	1	0	1	0
   171967	2020-07-01 05:56:17	1	0	1	0
   169586	2020-07-01 05:56:23	1	0	1	0
