   162035	2020-08-01 02:09:38	1	3	1	0
   163021	2020-08-01 02:09:42	1	3	1	0
   162358	2020-08-01 02:17:28	1	3	1	0
   169115	2020-08-01 02:17:30	1	3	1	0
   163021	2020-08-01 03:08:01	1	2	1	0
   162035	2020-08-01 03:08:03	1	2	1	0
   162358	2020-08-01 03:09:59	1	2	1	0
   169115	2020-08-01 03:10:05	1	2	1	0
   170189	2020-08-01 03:43:42	1	3	1	0
   170189	2020-08-01 04:15:11	1	2	1	0
   169115	2020-08-01 05:00:07	1	1	1	0
   161256	2020-08-01 05:11:00	1	0	1	0
   164835	2020-08-01 05:27:29	1	0	1	0
   171834	2020-08-01 05:31:21	1	0	1	0
   161713	2020-08-01 05:31:29	1	0	1	0
   168401	2020-08-01 05:32:16	1	0	1	0
   168972	2020-08-01 05:34:28	1	0	1	0
   164984	2020-08-01 05:38:04	1	0	1	0
   170206	2020-08-01 05:38:09	1	0	1	0
   161257	2020-08-01 05:42:19	1	0	1	0
   163642	2020-08-01 05:42:24	1	0	1	0
   161704	2020-08-01 05:42:28	1	0	1	0
   164979	2020-08-01 05:47:12	1	0	1	0
   162089	2020-08-01 05:47:17	1	0	1	0
   163957	2020-08-01 05:47:37	1	0	1	0
   163205	2020-08-01 05:47:40	1	0	1	0
   168612	2020-08-01 05:47:47	1	0	1	0
