   161197	2020-09-01 00:03:05	1	1	1	0
   163021	2020-09-01 03:17:15	1	3	1	0
   162035	2020-09-01 03:17:21	1	3	1	0
   170189	2020-09-01 03:49:38	1	3	1	0
   163021	2020-09-01 04:12:22	1	2	1	0
   162035	2020-09-01 04:12:30	1	2	1	0
   170189	2020-09-01 04:14:04	1	2	1	0
   161256	2020-09-01 05:03:13	1	0	1	0
   161708	2020-09-01 05:03:17	1	0	1	0
   164835	2020-09-01 05:11:23	1	0	1	0
   171834	2020-09-01 05:14:33	1	0	1	0
   164456	2020-09-01 05:29:12	1	0	1	0
   168401	2020-09-01 05:30:44	1	0	1	0
   164395	2020-09-01 05:37:06	1	0	1	0
   164395	2020-09-01 05:37:37	1	0	1	0
   161257	2020-09-01 05:41:27	1	0	1	0
   161713	2020-09-01 05:41:34	1	0	1	0
   165337	2020-09-01 05:43:25	1	0	1	0
   168610	2020-09-01 05:43:31	1	0	1	0
   170294	2020-09-01 05:43:52	1	0	1	0
   163205	2020-09-01 05:47:12	1	0	1	0
   165381	2020-09-01 05:47:19	1	0	1	0
   172085	2020-09-01 05:49:15	1	0	1	0
   168163	2020-09-01 05:49:19	1	0	1	0
   161701	2020-09-01 05:49:24	1	0	1	0
   163642	2020-09-01 05:49:30	1	0	1	0
   164984	2020-09-01 05:49:35	1	0	1	0
   171968	2020-09-01 05:49:39	1	0	1	0
   172083	2020-09-01 05:51:09	1	0	1	0
   164755	2020-09-01 05:51:17	1	0	1	0
   167895	2020-09-01 05:51:22	1	0	1	0
   169585	2020-09-01 05:51:27	1	0	1	0
   171866	2020-09-01 05:51:32	1	0	1	0
   169684	2020-09-01 05:52:55	1	0	1	0
   170069	2020-09-01 05:53:01	1	0	1	0
   168612	2020-09-01 05:53:09	1	0	1	0
   167996	2020-09-01 05:53:16	1	0	1	0
   162415	2020-09-01 05:54:59	1	0	1	0
   170206	2020-09-01 05:55:10	1	0	1	0
   172086	2020-09-01 05:56:58	1	0	1	0
   163763	2020-09-01 06:00:05	1	0	1	0
   167469	2020-09-01 06:00:13	1	0	1	0
   169586	2020-09-01 06:00:20	1	0	1	0
   172148	2020-09-01 06:05:09	1	0	1	0
   162035	2020-09-01 06:10:03	1	1	1	0
   170189	2020-09-01 06:10:07	1	1	1	0
   163021	2020-09-01 06:10:11	1	1	1	0
   170197	2020-09-01 06:16:17	1	0	1	0
   171963	2020-09-01 06:45:45	1	0	1	0
   171877	2020-09-01 06:56:01	1	0	1	0
   172143	2020-09-01 06:56:04	1	0	1	0
   159929	2020-09-01 06:57:26	1	0	1	0
   171964	2020-09-01 07:05:52	1	0	1	0
   162414	2020-09-01 07:33:26	1	0	1	0
   162356	2020-09-01 07:33:30	1	0	1	0
   169857	2020-09-01 07:34:03	1	0	1	0
   161498	2020-09-01 07:34:06	1	0	1	0
   162086	2020-09-01 07:35:43	1	0	1	0
   168972	2020-09-01 07:38:56	1	0	1	0
   167789	2020-09-01 07:40:02	1	0	1	0
   167372	2020-09-01 07:40:07	1	0	1	0
   168288	2020-09-01 07:40:46	1	0	1	0
   162417	2020-09-01 07:46:48	1	0	1	0
   162417	2020-09-01 07:46:54	1	0	1	0
   168411	2020-09-01 07:49:17	1	0	1	0
   162358	2020-09-01 07:51:41	1	0	1	0
   171881	2020-09-01 07:54:47	1	0	1	0
   171868	2020-09-01 07:54:53	1	0	1	0
   162213	2020-09-01 07:56:34	1	0	1	0
   169444	2020-09-01 07:57:46	1	0	1	0
   169583	2020-09-01 07:57:51	1	0	1	0
   165048	2020-09-01 07:57:55	1	0	1	0
   169714	2020-09-01 07:59:17	1	0	1	0
   171885	2020-09-01 07:59:21	1	0	1	0
   161756	2020-09-01 08:01:49	1	0	1	0
   164641	2020-09-01 08:04:20	1	0	1	0
   167893	2020-09-01 08:06:52	1	0	1	0
   171884	2020-09-01 08:09:09	1	0	1	0
   171878	2020-09-01 08:38:47	1	0	1	0
   168713	2020-09-01 08:48:55	1	0	1	0
   162415	2020-09-01 10:16:07	1	3	1	0
   168972	2020-09-01 10:16:19	1	3	1	0
   165337	2020-09-01 10:17:18	1	3	1	0
   163642	2020-09-01 10:17:27	1	3	1	0
   161701	2020-09-01 10:22:27	1	3	1	0
   168610	2020-09-01 10:23:27	1	3	1	0
   165381	2020-09-01 10:27:54	1	3	1	0
   163205	2020-09-01 10:34:01	1	3	1	0
   168610	2020-09-01 10:39:50	1	2	1	0
   161701	2020-09-01 10:41:10	1	2	1	0
   172144	2020-09-01 10:47:53	1	0	1	0
   170202	2020-09-01 10:49:47	1	0	1	0
   164755	2020-09-01 10:50:17	1	3	1	0
   171873	2020-09-01 10:53:50	1	0	1	0
   171873	2020-09-01 10:53:51	1	0	1	0
   172141	2020-09-01 10:55:09	1	0	1	0
   162414	2020-09-01 10:59:59	1	3	1	0
   162213	2020-09-01 11:00:08	1	3	1	0
   161708	2020-09-01 11:00:48	1	2	1	0
   168972	2020-09-01 11:01:16	1	2	1	0
   172078	2020-09-01 11:01:29	1	0	1	0
   169119	2020-09-01 11:01:34	1	0	1	0
   171784	2020-09-01 11:02:34	1	0	1	0
   172142	2020-09-01 11:05:02	1	0	1	0
   171834	2020-09-01 11:05:08	1	2	1	0
   165381	2020-09-01 11:11:39	1	2	1	0
   163642	2020-09-01 11:12:16	1	2	1	0
   167450	2020-09-01 11:14:05	1	0	1	0
   168978	2020-09-01 11:15:28	1	0	1	0
   162415	2020-09-01 11:16:13	1	2	1	0
   165337	2020-09-01 11:16:15	1	2	1	0
   162213	2020-09-01 11:32:31	1	2	1	0
   162414	2020-09-01 11:32:38	1	2	1	0
   163205	2020-09-01 11:32:56	1	2	1	0
   171878	2020-09-01 11:56:28	1	3	1	0
   164641	2020-09-01 11:56:31	1	3	1	0
   168713	2020-09-01 11:57:18	1	3	1	0
   162086	2020-09-01 11:57:19	1	3	1	0
   169714	2020-09-01 12:00:06	1	3	1	0
   169714	2020-09-01 12:00:07	1	3	1	0
   169583	2020-09-01 12:00:11	1	3	1	0
   171885	2020-09-01 12:00:16	1	3	1	0
   168411	2020-09-01 12:00:24	1	3	1	0
   167893	2020-09-01 12:00:25	1	3	1	0
   164984	2020-09-01 12:00:35	1	3	1	0
   163763	2020-09-01 12:00:37	1	3	1	0
   171877	2020-09-01 12:00:40	1	3	1	0
   171884	2020-09-01 12:00:45	1	3	1	0
   170069	2020-09-01 12:02:24	1	3	1	0
   159929	2020-09-01 12:04:57	1	3	1	0
   161756	2020-09-01 12:07:02	1	3	1	0
   162417	2020-09-01 12:07:11	1	3	1	0
   162358	2020-09-01 12:07:36	1	3	1	0
   164456	2020-09-01 12:07:44	1	3	1	0
   162356	2020-09-01 12:08:56	1	3	1	0
   172148	2020-09-01 12:11:05	1	3	1	0
   172086	2020-09-01 12:18:34	1	3	1	0
   169684	2020-09-01 12:19:36	1	3	1	0
   170294	2020-09-01 12:19:39	1	3	1	0
   170294	2020-09-01 12:19:43	1	3	1	0
   169857	2020-09-01 12:25:30	1	3	1	0
   165048	2020-09-01 12:25:32	1	3	1	0
   167372	2020-09-01 12:27:33	1	3	1	0
   161498	2020-09-01 12:30:05	1	3	1	0
   168612	2020-09-01 12:32:41	1	3	1	0
   162356	2020-09-01 12:37:04	1	2	1	0
   167789	2020-09-01 12:39:33	1	3	1	0
   170069	2020-09-01 12:49:03	1	2	1	0
   169684	2020-09-01 12:51:24	1	2	1	0
   172086	2020-09-01 12:52:26	1	2	1	0
   172148	2020-09-01 12:52:28	1	2	1	0
   168411	2020-09-01 12:53:40	1	2	1	0
   167789	2020-09-01 12:54:32	1	2	1	0
   170294	2020-09-01 12:54:42	1	2	1	0
   165048	2020-09-01 12:54:48	1	2	1	0
   167372	2020-09-01 12:54:51	1	2	1	0
   169857	2020-09-01 12:56:44	1	2	1	0
   164641	2020-09-01 12:57:16	1	2	1	0
   169714	2020-09-01 12:57:19	1	2	1	0
   169583	2020-09-01 12:57:22	1	2	1	0
   171885	2020-09-01 12:57:26	1	2	1	0
   171884	2020-09-01 12:57:32	1	2	1	0
   168288	2020-09-01 12:58:26	1	3	1	0
   164984	2020-09-01 13:00:05	1	2	1	0
   171877	2020-09-01 13:00:08	1	2	1	0
   168288	2020-09-01 13:00:31	1	3	1	0
   159929	2020-09-01 13:01:49	1	2	1	0
   164456	2020-09-01 13:02:59	1	2	1	0
   171878	2020-09-01 13:03:04	1	2	1	0
   168713	2020-09-01 13:04:23	1	2	1	0
   163763	2020-09-01 13:04:27	1	2	1	0
   162086	2020-09-01 13:04:32	1	2	1	0
   162358	2020-09-01 13:04:34	1	2	1	0
   162417	2020-09-01 13:04:41	1	2	1	0
   167893	2020-09-01 13:07:23	1	2	1	0
   168288	2020-09-01 13:14:08	1	2	1	0
   161498	2020-09-01 13:29:47	1	2	1	0
   168612	2020-09-01 13:30:10	1	2	1	0
   172144	2020-09-01 13:31:03	1	1	1	0
   170473	2020-09-01 13:31:10	1	0	1	0
   162501	2020-09-01 13:31:13	1	0	1	0
   161255	2020-09-01 13:31:17	1	0	1	0
   171954	2020-09-01 13:35:17	1	0	1	0
   171908	2020-09-01 13:35:19	1	0	1	0
   168724	2020-09-01 13:38:04	1	0	1	0
   164834	2020-09-01 13:38:10	1	0	1	0
   170295	2020-09-01 13:39:58	1	0	1	0
   169445	2020-09-01 13:40:00	1	0	1	0
   168611	2020-09-01 13:41:08	1	0	1	0
   161698	2020-09-01 13:43:13	1	0	1	0
   161706	2020-09-01 13:43:18	1	0	1	0
   167818	2020-09-01 13:43:24	1	0	1	0
   165338	2020-09-01 13:43:50	1	0	1	0
   171865	2020-09-01 13:43:56	1	0	1	0
   161999	2020-09-01 13:44:04	1	0	1	0
   171875	2020-09-01 13:44:10	1	0	1	0
   167785	2020-09-01 13:44:17	1	0	1	0
   168402	2020-09-01 13:44:59	1	0	1	0
   170471	2020-09-01 13:46:18	1	0	1	0
   171891	2020-09-01 13:46:20	1	0	1	0
   171780	2020-09-01 13:46:30	1	0	1	0
   171778	2020-09-01 13:46:33	1	0	1	0
   161499	2020-09-01 13:48:02	1	0	1	0
   162036	2020-09-01 13:48:09	1	0	1	0
   172081	2020-09-01 13:48:12	1	0	1	0
   168401	2020-09-01 13:49:22	1	1	1	0
   168401	2020-09-01 13:49:23	1	1	1	0
   171775	2020-09-01 13:49:43	1	1	1	0
   161916	2020-09-01 13:49:49	1	0	1	0
   171775	2020-09-01 13:49:51	1	0	1	0
   162399	2020-09-01 13:49:53	1	0	1	0
   162090	2020-09-01 13:49:55	1	0	1	0
   168163	2020-09-01 13:50:04	1	1	1	0
   172085	2020-09-01 13:50:07	1	1	1	0
   171782	2020-09-01 13:50:14	1	0	1	0
   171876	2020-09-01 13:50:19	1	0	1	0
   171966	2020-09-01 13:51:36	1	0	1	0
   171965	2020-09-01 13:51:38	1	0	1	0
   172082	2020-09-01 13:51:45	1	0	1	0
   167895	2020-09-01 13:51:52	1	1	1	0
   172140	2020-09-01 13:53:13	1	0	1	0
   169118	2020-09-01 13:53:44	1	0	1	0
   168721	2020-09-01 13:53:50	1	0	1	0
   170207	2020-09-01 13:53:52	1	0	1	0
   161197	2020-09-01 13:55:00	1	0	1	0
   164395	2020-09-01 13:55:06	1	1	1	0
   172083	2020-09-01 13:55:18	1	1	1	0
   168975	2020-09-01 13:55:38	1	0	1	0
   172149	2020-09-01 13:55:45	1	0	1	0
   171872	2020-09-01 13:55:54	1	0	1	0
   167469	2020-09-01 13:56:07	1	1	1	0
   168404	2020-09-01 13:58:11	1	0	1	0
   170198	2020-09-01 13:58:27	1	0	1	0
   170197	2020-09-01 13:58:52	1	1	1	0
   167996	2020-09-01 13:59:48	1	1	1	0
   171866	2020-09-01 13:59:54	1	1	1	0
   171968	2020-09-01 13:59:57	1	1	1	0
   169585	2020-09-01 14:00:01	1	1	1	0
   172086	2020-09-01 14:01:07	1	1	1	0
   172148	2020-09-01 14:03:11	1	1	1	0
   169684	2020-09-01 14:03:16	1	1	1	0
   161708	2020-09-01 14:08:19	1	1	1	0
   170294	2020-09-01 14:08:25	1	1	1	0
   161701	2020-09-01 14:09:19	1	1	1	0
   168610	2020-09-01 14:10:04	1	1	1	0
   162415	2020-09-01 14:10:10	1	1	1	0
   165337	2020-09-01 14:10:17	1	1	1	0
   163642	2020-09-01 14:10:22	1	1	1	0
   163205	2020-09-01 14:10:26	1	1	1	0
   168612	2020-09-01 14:10:59	1	1	1	0
   171834	2020-09-01 14:11:30	1	1	1	0
   164835	2020-09-01 14:12:14	1	1	1	0
   165381	2020-09-01 14:12:58	1	1	1	0
   169586	2020-09-01 14:13:07	1	1	1	0
   170206	2020-09-01 14:13:13	1	1	1	0
   164755	2020-09-01 14:13:18	1	1	1	0
   170069	2020-09-01 14:13:58	1	1	1	0
   164456	2020-09-01 14:14:04	1	1	1	0
   169119	2020-09-01 15:13:22	1	1	1	0
   172143	2020-09-01 15:15:02	1	1	1	0
   168978	2020-09-01 15:15:07	1	1	1	0
   171873	2020-09-01 15:15:09	1	1	1	0
   171873	2020-09-01 15:15:10	1	1	1	0
   170202	2020-09-01 15:15:13	1	1	1	0
   170202	2020-09-01 15:15:14	1	1	1	0
   172141	2020-09-01 15:15:17	1	1	1	0
   172078	2020-09-01 15:15:24	1	1	1	0
   172142	2020-09-01 15:17:38	1	1	1	0
   167450	2020-09-01 15:18:38	1	1	1	0
   171963	2020-09-01 15:20:30	1	1	1	0
   161713	2020-09-01 15:29:21	1	1	1	0
   171964	2020-09-01 15:29:43	1	1	1	0
   169714	2020-09-01 16:00:02	1	1	1	0
   167893	2020-09-01 16:00:04	1	1	1	0
   171885	2020-09-01 16:00:12	1	1	1	0
   171884	2020-09-01 16:00:19	1	1	1	0
   168411	2020-09-01 16:00:25	1	1	1	0
   169583	2020-09-01 16:01:03	1	1	1	0
   162356	2020-09-01 16:03:18	1	1	1	0
   162213	2020-09-01 16:03:34	1	1	1	0
   163763	2020-09-01 16:03:59	1	1	1	0
   171877	2020-09-01 16:04:06	1	1	1	0
   164984	2020-09-01 16:04:14	1	1	1	0
   162414	2020-09-01 16:04:22	1	1	1	0
   168972	2020-09-01 16:09:10	1	1	1	0
   162086	2020-09-01 16:12:22	1	1	1	0
   162086	2020-09-01 16:15:05	1	1	1	0
   162358	2020-09-01 16:20:02	1	1	1	0
   162417	2020-09-01 16:21:53	1	1	1	0
   161498	2020-09-01 16:21:57	1	1	1	0
   169444	2020-09-01 16:39:03	1	1	1	0
   171881	2020-09-01 16:39:08	1	1	1	0
   167789	2020-09-01 16:52:23	1	1	1	0
   171878	2020-09-01 16:54:04	1	1	1	0
   164641	2020-09-01 16:54:14	1	1	1	0
   171868	2020-09-01 16:59:11	1	1	1	0
   167372	2020-09-01 17:01:24	1	1	1	0
   168713	2020-09-01 17:01:35	1	1	1	0
   165048	2020-09-01 17:02:01	1	1	1	0
   159929	2020-09-01 17:02:12	1	1	1	0
   169857	2020-09-01 17:02:17	1	1	1	0
   168288	2020-09-01 17:04:56	1	1	1	0
   162501	2020-09-01 18:00:02	1	3	1	0
   161706	2020-09-01 18:00:06	1	3	1	0
   171954	2020-09-01 18:00:09	1	3	1	0
   171954	2020-09-01 18:00:11	1	3	1	0
   171908	2020-09-01 18:00:13	1	3	1	0
   168611	2020-09-01 18:00:18	1	3	1	0
   171891	2020-09-01 18:00:20	1	3	1	0
   170471	2020-09-01 18:00:28	1	3	1	0
   167818	2020-09-01 18:03:31	1	3	1	0
   161916	2020-09-01 18:03:33	1	3	1	0
   162036	2020-09-01 18:05:36	1	3	1	0
   162090	2020-09-01 18:05:44	1	3	1	0
   162399	2020-09-01 18:05:54	1	3	1	0
   171865	2020-09-01 18:13:43	1	3	1	0
   161197	2020-09-01 18:15:27	1	3	1	0
   161999	2020-09-01 18:17:14	1	3	1	0
   161499	2020-09-01 18:21:17	1	3	1	0
   161197	2020-09-01 18:32:55	1	2	1	0
   171873	2020-09-01 18:45:54	1	0	1	0
   171873	2020-09-01 18:45:56	1	0	1	0
   172143	2020-09-01 18:46:02	1	0	1	0
   172141	2020-09-01 18:48:41	1	0	1	0
   172144	2020-09-01 18:48:46	1	0	1	0
   171964	2020-09-01 18:50:20	1	0	1	0
   170202	2020-09-01 18:52:48	1	0	1	0
   171963	2020-09-01 18:52:51	1	0	1	0
   172078	2020-09-01 18:52:58	1	0	1	0
   169119	2020-09-01 18:56:39	1	0	1	0
   171954	2020-09-01 18:59:37	1	2	1	0
   171891	2020-09-01 18:59:38	1	2	1	0
   170471	2020-09-01 18:59:43	1	2	1	0
   171908	2020-09-01 18:59:47	1	2	1	0
   167450	2020-09-01 18:59:53	1	0	1	0
   172142	2020-09-01 19:00:35	1	0	1	0
   162501	2020-09-01 19:00:41	1	2	1	0
   161706	2020-09-01 19:01:01	1	2	1	0
   167818	2020-09-01 19:01:06	1	2	1	0
   162036	2020-09-01 19:01:08	1	2	1	0
   161916	2020-09-01 19:01:09	1	2	1	0
   168611	2020-09-01 19:01:11	1	2	1	0
   162090	2020-09-01 19:01:29	1	2	1	0
   162399	2020-09-01 19:02:02	1	2	1	0
   168978	2020-09-01 19:04:07	1	0	1	0
   161999	2020-09-01 19:12:31	1	2	1	0
   171865	2020-09-01 19:14:17	1	2	1	0
   161499	2020-09-01 19:22:33	1	2	1	0
   167785	2020-09-01 20:04:17	1	3	1	0
   172149	2020-09-01 20:04:24	1	3	1	0
   168402	2020-09-01 20:04:34	1	3	1	0
   168404	2020-09-01 20:04:39	1	3	1	0
   165338	2020-09-01 20:05:06	1	3	1	0
   170473	2020-09-01 20:05:26	1	3	1	0
   165338	2020-09-01 20:27:55	1	2	1	0
   167785	2020-09-01 20:28:04	1	2	1	0
   168402	2020-09-01 20:30:26	1	2	1	0
   168404	2020-09-01 20:30:35	1	2	1	0
   170473	2020-09-01 20:36:21	1	2	1	0
   170473	2020-09-01 20:36:27	1	2	1	0
   172149	2020-09-01 20:44:23	1	2	1	0
   171783	2020-09-01 20:49:52	1	0	1	0
   170189	2020-09-01 21:00:59	1	0	1	0
   162035	2020-09-01 21:40:23	1	0	1	0
   170207	2020-09-01 21:45:43	1	1	1	0
   163021	2020-09-01 21:51:20	1	0	1	0
   164834	2020-09-01 21:51:37	1	1	1	0
   170198	2020-09-01 21:52:10	1	1	1	0
   172140	2020-09-01 21:53:34	1	1	1	0
   171966	2020-09-01 21:53:47	1	1	1	0
   168978	2020-09-01 21:54:06	1	1	1	0
   168975	2020-09-01 22:00:07	1	1	1	0
   171963	2020-09-01 22:00:09	1	1	1	0
   171875	2020-09-01 22:00:12	1	1	1	0
   172078	2020-09-01 22:00:14	1	1	1	0
   172081	2020-09-01 22:00:17	1	1	1	0
   171780	2020-09-01 22:00:39	1	1	1	0
   171873	2020-09-01 22:00:44	1	1	1	0
   171873	2020-09-01 22:00:46	1	1	1	0
   172141	2020-09-01 22:00:48	1	1	1	0
   172141	2020-09-01 22:00:49	1	1	1	0
   171876	2020-09-01 22:01:11	1	1	1	0
   169119	2020-09-01 22:01:23	1	1	1	0
   170295	2020-09-01 22:01:27	1	1	1	0
   172144	2020-09-01 22:01:34	1	1	1	0
   169445	2020-09-01 22:01:40	1	1	1	0
   167450	2020-09-01 22:01:46	1	1	1	0
